long	lat	DEPTH	K_sw
-109.6002808	42.6652794	84	0.013
-112.6291656	37.1236115	165	0.0129
-109.9363861	40.4202766	129.5	0.0129
-109.0675812	38.1847229	1	0.0129
-111.3273315	36.3064156	96.5	0.0129
-111.066391	35.1450005	4	0.0129
-113.0069427	36.9472237	18	0.0129
-110.1699982	37.9761124	2	0.0129
-114.2544479	36.7552795	435.5	0.0128
-114.2805557	36.6819458	190	0.0128
-109.4056931	37.0918617	4.5	0.0128
-110.17	37.9761111	9	0.0128
-111.4103622	36.4272499	20	0.0127
-110.1529999	38.2220001	10.5	0.0127
-114.2805557	36.6819458	110	0.0127
-110.1699982	37.9761124	3	0.0127
-111.2731094	36.479805	20.5	0.0127
-110.1529999	38.2220001	20.5	0.0127
-115.3238907	36.2550011	90	0.0127
-113.1204954	37.357405	53.5	0.0126
-109.6002808	42.6652794	36	0.0126
-111.3273315	36.3064156	56	0.0126
-107.4927778	36.1152778	26.5	0.0126
-113.3560783	37.1047009	6	0.0126
-111.3643333	35.5470278	142.5	0.0126
-109.6520004	37.4700012	12.5	0.0126
-114.2805557	36.6819458	151.5	0.0126
-109.4056931	37.0918617	151	0.0126
-107.4927778	36.1152778	55.5	0.0126
-105.8802795	39.8972206	56	0.0126
-110.6532059	35.5636444	111.5	0.0126
-115.1889191	36.174221	127	0.0125
-111.1002502	36.1875267	95	0.0125
-109.2713852	34.7355537	21.5	0.0125
-109.2713852	34.7355537	111.5	0.0125
-109.4056931	37.0918617	24	0.0124
-110.5584793	35.5703125	2.5	0.0124
-111.3368073	36.5412483	46	0.0124
-115.2047222	36.2658333	1.5	0.0124
-113.0069427	36.9472237	9	0.0124
-111.1198349	36.1749458	29	0.0123
-110.0222244	34.6988907	109.5	0.0123
-110.1699982	37.9761124	34.5	0.0123
-109.882225	35.5272217	58.5	0.0123
-113.1204954	37.357405	25	0.0123
-110.1699982	37.9761124	71	0.0122
-114.4455566	36.5741653	25.5	0.0122
-114.234726	36.7555542	1	0.0122
-110.2358322	34.5024986	4	0.0122
-109.8880005	38.0919991	12.5	0.0121
-109.4056931	37.0918617	3.5	0.0121
-113.0069427	36.9472237	2.5	0.0121
-110.3529	40.5501667	69.5	0.0121
-109.4056931	37.0918617	115	0.0121
-109.6520004	37.4700012	12.5	0.0121
-110.3529	40.5501667	104	0.0121
-108.6377792	36.4044456	152.5	0.0121
-113.0077744	36.7716675	152.5	0.0121
-107.9255524	40.8352776	118	0.012
-109.2713852	34.7355537	41.5	0.012
-110.0416641	40.8441658	58.5	0.012
-113.1204954	37.357405	5	0.012
-109.4056931	37.0918617	54	0.012
-114.1197205	36.8105545	127	0.0118
-108.8638916	35.9863892	143.5	0.0118
-112.375	37.25	15	0.0118
-111.980278	36.2461128	91.5	0.0118
-112.4991684	35.6813889	69.5	0.0117
-110.2561111	35.0525017	15.5	0.0117
-109.4056931	37.0918617	2.5	0.0117
-111.5334702	35.3609734	135.5	0.0117
-114.1197205	36.8105545	44.5	0.0117
-109.6452789	42.7677765	80	0.0116
-107.4927778	36.1152778	12.5	0.0116
-109.9747238	40.4766655	127	0.0116
-112.375	37.25	5	0.0116
-110.1549988	41.3390541	5	0.0116
-112.375	37.25	29	0.0116
-110.4461136	35.5858345	28	0.0115
-112.375	37.25	56	0.0115
-110.6533356	35.5811119	122	0.0114
-109.2713852	34.7355537	78.5	0.0114
-109.9747238	40.4766655	87.5	0.0114
-106.0183334	39.7852783	73.5	0.0114
-109.4056931	37.0918617	16.5	0.0114
-113.1204954	37.357405	94	0.0114
-111.4103622	36.4272499	44	0.0114
-114.1197205	36.8105545	87.5	0.0114
-109.4058333	37.0919444	54	0.0113
-111.5334702	35.3609734	20	0.0113
-111.5796204	35.6064148	81	0.0113
-112.375	37.25	93	0.0112
-109.2539902	34.8500557	12.5	0.0112
-110.1688919	34.9002762	28.5	0.0111
-109.9383316	40.5333328	82.5	0.0111
-109.2713852	34.7355537	4	0.0111
-108.8099976	34.2361107	55.5	0.0111
-108.8638916	35.9863892	164	0.0111
-109.6035843	38.4505272	2	0.011
-107.4008331	36.2861099	137	0.011
-109.5969467	42.7958336	94.5	0.011
-115.2783356	36.1119347	47	0.0109
-114.234726	36.7555542	30	0.0109
-114.0625	36.8105545	7.5	0.0108
-114.234726	36.7555542	10.5	0.0108
-109.6520004	37.4700012	2	0.0107
-113.3560783	37.1047009	40.5	0.0106
-110.6532059	35.5636444	73.5	0.0106
-112.4219437	37.2230568	4	0.0105
-108.8099976	34.2361107	119.5	0.0105
-114.0625	36.8105545	135.5	0.0105
-114.4455566	36.5741653	4	0.0105
-110.6532059	35.5636444	22.5	0.0105
-115.2783356	36.1119347	141	0.0104
-110.1983337	35.8613892	43	0.0104
-109.3169479	38.5669441	7	0.0104
-108.8099976	34.2361107	81	0.0103
-109.4056931	37.0918617	16	0.0103
-111.2731094	36.479805	108	0.0103
-107.4008331	36.2861099	113	0.0102
-111.2731094	36.479805	60	0.0102
-109.2713852	34.7355537	10.5	0.0101
-109.882225	35.5272217	107	0.0101
-106.0183334	39.7852783	26	0.0101
-111.2731094	36.479805	142	0.01
-109.882225	35.5272217	80	0.01
-109.882225	35.5272217	136	0.01
-109.9383316	40.5333328	132	0.01
-114.4725037	36.6055565	7.5	0.0099
-109.2539902	34.8500557	82.5	0.0099
-109.2713852	34.7355537	193	0.0099
-114.4725037	36.6055565	28	0.0098
-109.2539902	34.8500557	145.5	0.0097
-110.6532059	35.5636444	43	0.0097
-111.4103622	36.4272499	5	0.0097
-110.1688919	34.9002762	4	0.0096
-109.2539902	34.8500557	44	0.0095
-110.4113617	41.1579437	146	0.0095
-110.1983337	35.8613892	19	0.0095
-110.2561111	35.0525017	52	0.0094
-110.5127792	35.0947227	24	0.0094
-110.1983337	35.8613892	73.5	0.0094
-109.3169479	38.5669441	1.5	0.0092
-110.6532059	35.5636444	2.5	0.0092
-109.3170013	38.5670013	8.5	0.0092
-110.1983337	35.8613892	121.5	0.0092
-109.6036111	38.4505556	2	0.009
-109.6035843	38.4505272	2	0.0089
-110.6532059	35.5636444	10	0.0088
-110.5127792	35.0947227	64.5	0.0087
-112.1986389	37.195446	11	0.0085
-109.3170013	38.5670013	2	0.0084
-111.1624985	36.2700844	149.5	0.0083
-113.3560783	37.1047009	96.5	0.008
-109.6035843	38.4505272	1	0.0073
-112.6291656	37.1236115	35	0.0049
-112.6291656	37.1236115	4	0.0021
-112.6291656	37.1236115	14	0.002
